sentence1	sentence2	label
Although discovered in 1888 by Samuel Alejandro Lafone Quevedo , the ruins were first studied in 1897 by the archaeologist Juan Bautista Ambrosetti .	Although the ruins were discovered in 1888 by Samuel Alejandro Lafone Quevedo , they were first examined in 1897 by the archaeologist Juan Bautista Ambrosetti .	1
Büyükorhan is a town and a district of Turkey in the Marmara region of the province of Bursa .	Büyükorhan is a town and district of Turkey in the Marmara region of Bursa Province .	1
Jackson Township is located in the 12th Congressional District and is part of New Jersey 's 4th state legislative district .	Jackson Township is located in the 12th Congressional District and is part of the 4th State Legislative District in New Jersey .	1
In recent years , however , the number of black Americans has increased in the city , and some have occupied well-kept areas in traditionally European neighborhoods .	But in recent years the number of black Americans in the city has increased , and some have occupied gentrified areas in traditionally European neighborhoods .	1
All significant and currently available albums are listed in the discography below , with accreditation delineated as necessary .	All significant and currently available albums are listed in the discography below , with accreditations as necessary .	1
Graham Bayne ( born August 22 , 1979 ) is a Scottish professional footballer who also plays for Elgin City , where he is currently the Assistant Manager .	Graham Bayne ( born 22 August 1979 ) is a Scottish professional footballer who also plays for Elgin City , where he is currently Assistant Manager .	1
Liao works mainly in the fields of comparative literature , cultural theory and postcolonial studies .	Liao works primarily in the fields of comparative literature , cultural theory , and postcolonial studies .	1
Most important energy parts are located in the thermal and kinetic losses , the two others are negligible .	The most important energy parts are in thermal and kinetic losses , the other two are negligible .	1
"In Steinmeyer 's words : "" beyond the practical concerns , the image of the woman in danger became a specific fashion in the entertainment "" ."	"In Steinmeyer 's words : "" beyond the practical concerns , the image of the woman in peril became a specific fashion in entertainment "" ."	1
The 3rd Highland Brigade was attached to the 1st Infantry Division from the 9th Infantry Division	The 3rd Highland Brigade was connected from the 9th Infantry Division to the 1st Infantry Division .	1
They came to Russia in the 18th century from Poland , and their language includes Polish , German , and Russian words .	They came to Russia from Poland in the 18th century , and their language contains Russian , German and Polish words .	1
Until 1798 , he studied in Dresden before settling in Copenhagen .	He studied in Dresden until 1798 , before settling in Copenhagen .	1
The imaginary sign indicates that the minus portion of the impedance is negative .	The imaginary sign indicates that the minus part of the impedance is negative .	1
The NBA season from 1954 to 55 was the ninth season of the National Basketball Association .	The season 1954 -- 55 National Basketball Association was the ninth NBA season .	1
The was a DC electric locomotive operated by Japanese National Railways ( JNR ) between 1958 and 1986 .	The was an electric DC locomotive , operated between 1958 and 1986 by the Japanese National Railways ( JNR ) .	1
Lielplatone parish is an administrative unit of the Jelgava District ( prior to the 2009 administrative reforms the Jelgava Municipality ) , Latvia .	Lielplatone community is an administrative unit of the Jelgava district ( prior to the administrative reforms 2009 of the municipality of Jelgava ) , Latvia .	1
"The canonical choice for ( ( "" m "" , "" n "" ) ) is chosen so that "" n "" is positive and , i.e ."	"The canonical choice for ( "" m "" , "" n "" ) is chosen so that "" n "" is positive , i.e ."	1
Stanislaw Dombrowski ( born August 7 , 1894 in Kishinev , near Orhei , Bessarabia ) was a painter born László Dombrovszky .	Stanislaw Dombrowski ( born 7 August 1894 in Kishinev , near Orhei , Bessarabia ( Eastern Moldova ) ) was a painter born as László Dombrovszky .	1
There are seven picnic areas and several have covered pavilions , the largest of which can accommodate up to 100 people and can be reserved .	There are seven picnic areas and several have covered pavilions , the largest of which can accommodate up to 100 persons and can be reserved .	1
""" Sidewalk "" magazine helped to create the careers of characters such as Olly Todd , John Rattray , Stuart Graham , Benny Fairfax , Brian Sumner and more ."	""" Sidewalk "" magazine helped to spawn the careers of characters such is Olly Todd , John Rattray , Stuart Graham , Benny Fairfax , Brian Sumner and more ."	1
PTAs were abolished by the 1985 Local Government Act when the Metropolitan County Councils were restored .	PTAs were abolished by the Local Government Act 1985 when the metropolitan county councils were recreated .	1
The affine scaling direction can be used to choose a heuristic to adaptively define the centering parameter as	The affine scaling direction can be used to choose a heuristic to adaptive the centering parameter as :	1
The last surviving independent local company , Wright & Son , ran a service from Penycae to Wrexham via Rhos , and also via Ponciau later .	The last surviving independent local company , Wright Son , provided a service from Penycae to Wrexham via Rhos and later also via Ponciau .	1
Johansson avoided Sanders throughout the first round by circling along the edges of the ring .	For the entire first round , Johansson avoided Sanders by circling along the edges of the ring .	1
Kristoffer had eight known children together with Karen :	Together , Karen and Kristoffer have eight children .	1
Players use the GameSpy Arcade - Client to access and create the game 's main lobby , or connect virtual rooms where they can participate in online games .	Players use the GameSpy Arcade client to access the game 's main lobby and then create or join virtual rooms where they can participate in online play .	1
"In flat spacetime and linear coordinatization , "" differences "" in coordinates , , can be treated as a contravariant vector ."	"In the flat spacetime and linear coordination "" differences "" can be treated in coordinates as a contravariant vector ."	1
The static component is the entire soil resistance minus the dynamic component .	The static component is the total soil resistance minus the dynamic component ) .	1
In autumn 2014 , Stephen Merchant Tom supported his European Tour .	In Autumn 2014 , Stephen Merchant supported Tom on his European Tour .	1
In 2006 Romania produced a total of 62 TWh of electricity having an installed capacity of 17,360 MW in thermal , hydro and nuclear power plants .	In 2006 , Romania produced a total of 62 TWh of electricity with an installed capacity of 17,360 MW in thermal , hydroelectric and nuclear power plants .	1
"According to Jon Uren , Marketing - Director of Warner Music Europe , the song had also "" fantastic "" early support across Europe ."	"According to Jon Uren , Marketing Director of Warner Music Europe , the song had also "" early "" fantastic support across Europe ."	1
Borsalino are the Chapeau Lamp ( 2014 ) and the sculpture The Hatband ( 2016 ) by Philippe Starck , designed by Moritz Waldemeyer for Flos .	The Chapeau Lamp ( 2014 ) designed by Moritz Waldemeyer for Flos and the sculpture The Hatband ( 2016 ) by Philippe Starck are both tributes to Borsalino .	1
It is the largest private club in Houston and one of the biggest in the world , with over 3,300 members .	It is the largest private club in Houston and one of the biggest in the world , with more than 3,300 members .	1
The incumbent mayor , Joseph A. McArdle , won a divided Republican primary against Councilman John Herron and the Register of Wills Joseph Mackrell .	Incumbent mayor Joseph A. McArdle won a divided Republican Primary against Councilman John Herron and Register of Wills Joseph Mackrell .	1
