source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
This riding was created in 1987 from Okanagan -- Similkameen  and eliminated in 1996 when it was divided between Okanagan -- Coquihalla and West Kootenay -- Okanagan,This riding was created in 1987 by Okanagan -- similar cameras  and in 1996  when it was divided between Okanagan -- Coquihalla and West Kootenay -- Okanagan  eliminated,This riding was established in 1987 from Okanagan-Similkameen and discontinued in 1996 after being split into Okanagan-Coquihalla and West Kootenay-Okanagan,0.054281076570656346,0.6250000000000001,0.6896551724137931,0.9272615305678352,0.7142857142857143,0.9537874460220337
The energy density of methanol is an order of magnitude greater than even highly compressed hydrogen  and 15 times higher than Lithium-ion batteries,The energy density of methanol is an order of magnitude higher than even heavily compressed hydrogen and 15 times greater than that of lithium-ion batteries,Methanol's energy density surpasses that of highly compressed hydrogen and lithium-ion batteries by a factor of five.,0.06041872796603507,0.39999999999999997,0.6785714285714286,0.8562782340282293,0.68,0.925257682800293
"Sueños ( "" Dreams ""  is Yolandita Monge 's third album with CBS Records ( now Sony Music","Yolandita Monge 's third album with CBS Records ( now Sony Music  is Sueesos ( "" Dreams ""","Sueños (""Dreams"") is Yolandita Monge's third album with CBS Records (now Sony Music)",0.2213908395073965,0.7586206896551724,0.55,0.7589121738759101,0.7222222222222222,0.9926086664199829
In 1924 he was an invited spokesman for the ICM in Toronto  in Oslo in 1932 and in 1936 in Zurich,He was an Invited Speaker of the ICM in Toronto in 1924  in 1932 in Oslo  and in 1936 in Zurich,In 1924 he was an invited speaker at the International Congress of Mathematicians (ICM) in Toronto  Oslo in 1932 and Zurich in 1936,0.252509942970708,0.6363636363636365,0.4347826086956522,0.6333659010102989,1.0952380952380953,0.8289251327514648
She and character Leo Fuchs were the parents of the famous Polish-American actor Yakov Fuchs,She and character actor Leo Fuchs were the parents of the famous Polish-American actor Yakov Fuchs,She and character Leo Fuchs were the parents of the renowned Polish-American actor Yakov Fuchs,0.6160362085721387,0.9090909090909091,0.1428571428571429,0.19967967961550015,0.9375,0.9975563883781433
It heard the cases in civil law  criminal law  and cases involving the conflict of jurisdiction between the military  police and civil courts,It heard about cases in criminal law  civil law and cases involving the conflict of competences between the military  police and civil courts,"It handled cases in civil law, criminal law, and those involving conflicts over jurisdiction between military, police, and civilian courts",0.026210757472871448,0.6046511627906976,0.6,0.9371785354400689,0.8695652173913043,0.821936309337616
Waterford Depot was 33.29 miles from Detroit and 155.02 miles from Grand Haven  Michigan,The Waterford depot was 33.29 miles from Detroit and 155.02 miles from Grand Haven  Michigan,"Waterford Depot was 33. 29 miles away from Detroit and 155. 02 miles from Grand Haven, Michigan",0.13644865147125176,0.9411764705882353,0.5,0.8635513485287483,1.1333333333333333,0.9914263486862183
At WrestleMania XV  Holly lost the title to Gunn in a Triple Threat match which also included Al Snow,In WrestleMania XV  Holly lost the title to Gunn in a Triple Threat match  which also included Al Snow,"At WrestleMania XV, Holly lost the title to Gunn in a Triple Threat match that featured Al Snow",0.5896613549548209,0.8108108108108109,0.31818181818181823,0.3868868765699778,0.9473684210526315,0.985547661781311
The manga has a video game for the Sega Mega Drive in Japan and Asia with the same name,The manga has a videogame for the Sega Mega Drive with the same name in Asia and Japan,The manga features a video game on the Sega Mega Drive in Japan and Asia under the same title.,0.1933468431429113,0.4864864864864865,0.38095238095238093,0.5008406107965948,1.0555555555555556,0.9711229801177979
The city of Baguio can be reached from Banaue by jeepney  bus or private car,Baguio City can be reached by jeepney  bus or private car from Banaue,Baguio is accessible via jeepney  bus or private vehicle from Banaue,0.24177037175577334,0.5833333333333334,0.631578947368421,0.7984232470445027,0.8461538461538461,0.9342728853225708
In 1989  he traveled to South Africa  Johannesburg  and Angola  Mozambique on a peace-seeking mission,In 1989 he travelled on a peace-seeking mission to South Africa  Johannesburg and Angola  Mozambique,"In 1989, he went to South Africa's Johannesburg and Angola/Mozambique on a peace-making expedition.",0.05234442653521261,0.6060606060606061,0.6190476190476191,0.9476555734647873,0.9333333333333333,0.939318835735321
The high ground was Gentilly Boulevard and U  . Highway 90  part of the Old Spanish Trail from St. Augustine  Florida to Los Angeles  California,The high ground became Gentilly Boulevard and U  . Highway 90  part of the Old Spanish Trail from St. Augustine  Florida to Los Angeles  California,"The elevated area included Gentilly Boulevard and U.S. Route 90 along with California State Route 137 on the Old Spanish Trail that ran from St. Augustine, Florida to Los Angeles, California",0.15878174295086994,0.6428571428571429,0.631578947368421,0.84121825704913,1.24,0.9051865935325623
He was likely the son of the painter Girolamo Danti  also from Pesaro  who had married the sister of the painter Giovanni Antonio Pandolfi,He was probably the son of painter Girolamo Danti  also from Pesaro who married the sister of the painter Giovanni Antonio Pandolfi,"He might be the son of painter Girolamo Danti, born in Pesaro, who married Giovanni Antonio Pandolfi's sister",0.21698551567037966,0.6341463414634148,0.5769230769230769,0.9369601494672442,0.8181818181818182,0.9721484780311584
Hopewell  Charles City County  Virginia  also known as Shirley Hundred Island  is an island and a historic home and archaeological sites located near Eppes Island,Charles City County  Virginia  also known as Shirley Hundred Island  is an island and an historic home and archaeological sites near Eppes Island,"Hopewell, Charles City County, Virginia, also known as Shirley Hundred Island, is an island with historical homes and archaeological sites near Eppes Island",0.43600387912116445,0.9130434782608695,0.48275862068965514,0.7105598403270978,1.0,0.9803436994552612
The 2015 season -- 16 rain or gloss Elasto painter is the tenth season of the franchise in the PBA ( Philippine Basketball Association,The 2015 -- 16 Rain or Shine Elasto Painters season is the tenth season of the franchise in the Philippine Basketball Association ( PBA,The 2015-16 season saw Elasto Painters win their tenth PBA season (Philippine Basketball Association),0.02091225291798485,0.5405405405405405,0.7777777777777778,0.9886262720524269,0.5833333333333334,0.8603941202163696
The Portishead Times is a weekly free newspaper delivered to homes in the Portishead and surrounding villages area of North Somerset  England,The Portishead Times is a free weekly newspaper delivered to households in Portishead and the surrounding villages of North Somerset  England,"The Portishead Times is a weekly free newspaper sent to homes in Portishead and nearby villages in North Somerset, England",0.26683460067401416,0.7317073170731706,0.34782608695652173,0.576121583956865,0.9523809523809523,0.9934185147285461
The Argintărie River is a tributary of the Ciunget River in Romania,The Argintărie - River is a tributary of the River Ciunget in Romania,The Argintărie River flows into the Ciunget River in Romania,0.05560758277365807,0.6666666666666667,0.5,0.5698536167740214,0.7692307692307693,0.9592010974884033
The government of He County is located in Liyang Town,The He County government is located in the town of Liyang,The governing body of He County is situated in Liyang Town,0.05637560315259291,0.5454545454545454,0.3846153846153846,0.6491560304361315,1.0,0.9469093084335327
He started his practice in Omaha  Nebraska  and then moved back to Lincoln in 1912,He started his practice in Omaha  Nebraska then moved back to Lincoln in 1912,"He began practicing in Omaha, Nebraska, before returning to Lincoln in 1912",0.1986045076930839,0.6923076923076924,0.75,0.8172750319767716,0.8571428571428571,0.9310804009437561
Henry Beaumont  his niece and heir  married Alice Comyn  a French nobleman in the English service,His niece and heir  Henry Henry Beaumont  married Alice Comyn  a French aristocrat in the English service,"Henry Beaumont, her nephew and heiress, wedded Alice Comyn, a French nobleman serving in the English army",0.0805111000764593,0.5294117647058824,0.625,0.8940414334351545,1.0,0.8975356221199036
While prostitution in Canada is legal  most activities relating to prostitution are illegal,While prostitution is legal in Canada  most activities related to prostitution are illegal,"While prostitution in Canada is legal, most related activities are illegal.",0.05756707956243513,0.6666666666666667,0.4666666666666667,0.6710109988772207,0.8461538461538461,0.9583086967468262
The definition can be extended as follows to standard or nonstandard points ( arbitrary,The definition can be extended as follows to any ( standard or non-standard  points,The definition can be expanded to include both standard and nonstandard points (arbitrary),0.20595660955382236,0.5185185185185186,0.5789473684210527,0.7711724004491073,0.9285714285714286,0.9725326299667358
The Oraciu River or Orociu River is a tributary of the Pustnic River in Romania,The Oraciu River or Orociu is a tributary of the Pustnic River in Romania,The Oraciu River or Orociu River flows into the Pustnic River in Romania,0.5355360591955259,0.7407407407407408,0.4285714285714286,0.42524606516859753,0.9285714285714286,0.9657129049301147
In life  the bodily functions of the soul are restricted by rational and intelligent senses of pleasure  pain  sight  and sound,In life  the physical functions of the soul are restricted by rational and intelligent senses of pleasure  pain  visibility and sound,"In life, the soul's bodily functions are limited by rational and sensible feelings of pleasure, pain, sight, and sound.",0.05969722795901981,0.6341463414634146,0.6666666666666667,0.9321708534685367,0.9047619047619048,0.9043603539466858
Quintus Caecilius Metellus Macedonicus was the second son of Roman politician and general Lucius Caecilius Metellus Diadematus,Quintus Caecilius Metellus Macedonicus was the second son of the Roman politician  General Lucius Caecilius Metellus Diadematus,Quintus Caecilius Metellus Macedonicus was the second son of Roman politician and general Lucius Caecilius Metellus Diadematus,0.7346682658304726,0.9411764705882353,0.0,0.0,1.0,1.0
According to the United States Census Bureau  the city is a total area of which land and  or 1.35 % has  is water,According to the United States Census Bureau  the town is a total area of  of which has land and  or 1.35 %  is water,"According to the U.S. Census Bureau, the city's total area consists of 98.65% land and 1.35% water.",0.06060253743882019,0.6222222222222222,0.6785714285714286,0.935725672288161,0.7083333333333334,0.9448689222335815
