sentence1	sentence2	label
Tom Patterson ( born 12 February 1979 ) is an American entrepreneur , who founded the Tommy John company in 2008 .	Tom Patterson ( born February 12 , 1979 ) is the American entrepreneur who founded Tommy John in 2008 .	1
In 2014 , Dan McGruer , a founding member , left the band for 15 years and was replaced by Devin Abrams .	In 2014 , founding member of 15 years Devin Abrams left the band and was replaced by Dan McGruer .	0
Suddenly Greg appears and asks Mr. Collins , the knife he holds against Jane , to hand over .	Suddenly , Jane appears and asks Mr. Collins to hand over the knife he is holding against Greg .	0
The story attracted widespread attention from mainstream media and social media .	The story attracted widespread attention from the social media and the mainstream media .	1
The former has black marble and white stone shivlingas , while the latter has only white marble ones .	The former has white marble and black stone shivlingas , while the latter has just white marble .	0
Bourke was the son of Joseph Deane , Earl of Mayo and Mary Deane , daughter of John Bourke .	Bourke was the son of Joseph Deane , 1st Earl of Mayo and Mary Deane , daughter of John Bourke .	1
He graduated from the Military School in Sofia , and in 1910 from the Nikolaevsk General Staff Military Academy in St. Petersburg , Russia .	He completed the military school in St. Petersburg , Russia and in 1910 from the Sofia General Staff Military Academy in Nikolaevsk .	0
In 2013 , Nicholas married Furiuele Julia , while Peter is married to Anna Barattin , both of whom are members of the band Shantih Shantih .	In 2013 Nicholas Furiuele married Julia while Peter is married to Anna Barattin , both are members of the band Shantih Shantih .	1
The effect has mainly been observed on nuclear atoms which have alkaline properties particularly suitable for working with traps .	The effect has been observed mainly on nuclear atoms with alkaline properties which are particularly suitable for working with traps .	1
The remaining two cars were delivered by the Estonian defence league and they were ordered in 1927 .	The remaining two cars were delivered by the Estonian Defence League and these were ordered in 1927 .	1
He moved to Illinois in 1891 and settled in Ottawa .	He moved to Ottawa and settled in Illinois in 1891 .	0
The ovipositor is long , mobile , lamelliform , or short , and in some species , acicular .	The ovipositor is short , lamelliform or long , mobile and in some species needle-shaped .	0
"At BHCC , Phillips Brooks preached his first sermon and his Christmas Carol "" O Little Town of Bethlehem "" had its last performance ."	"Phillips Brooks preached its first sermon at BHCC and its Christmas song "" O Little Town of Bethlehem "" had its last performance ."	1
This species comes from Nicaragua to Costa Rica in the demersal zone of the Pacific Ocean .	This species occurs in the demersal zone of the Pacific Ocean from Nicaragua to Costa Rica .	1
Eight years in the United Kingdom , in Mumbai , Moraes now spent London and Oxford , New York City , Hong Kong , Delhi , and Bombay .	Moraes spent eight years in Britain , in London and Oxford , New York City , Hong Kong , Delhi and Bombay now Mumbai .	0
The cooperative national weather station reports that Occidental has warm , dry winters and cool , wet summers .	The cooperative national weather station reports that Occidental has cool , wet winters and warm , dry summers .	0
In 1884 , Norway was founded and township named after Folden in New Folden .	Norway was organized in 1884 , and named after Folden in New Folden Township .	1
The social consequences of criminal conviction are not the same as the consequences of conviction .	The social consequences of criminal conviction are not the same as the collateral consequences of conviction .	1
The tournament was resumed again in 2006 in San Francisco , where it was hosted for two years .	The tournament was re-organized in San Francisco in 2006 , where it was resumed for two years .	0
Parallax captured John Stewart , Guy Gardner , and Hal Jordan in Kyle ' s body and brought them to Qward .	In Kyle 's body , Parallax captured Hal Jordan , Guy Gardner , and John Stewart and brought them to Qward .	1
Sagaing Region is the former capital of Sagaing ( formerly Sagaing Division ) .	The Sagaing Region is the former capital of Sagaing ( formerly the Sagaing Division ) .	1
Sir Roger Martyn ( or Martin ) was a mercer and Lord Mayor of London in 1567 ; he was also Sheriff of London in 1559 .	Sir Martin ( or Roger Martyn ) was a Mercer and Lord Mayor of London in 1567 , and in 1559 he was Sheriff of London .	1
The basketball team at Idaho State University 2014 -- 15 men represented Idaho State Bengal during the 2014 Basketball season -- 15 NCAA Division I men .	The basketball team of Idaho State Bengal - Men 2014 -- 15 represented Idaho State University during the Basketball season 2014 -- 15 NCAA Division I men .	0
""" The Timber "" was released in North America on February 27 , 2015 , Well Go USA Entertainment released it in Germany on October 6 , 2015 ."	"On February 27 , 2015 , "" The Timber "" was released in North America , Well Go USA Entertainment was released on October 6 , 2015 in Germany ."	1
The parents of Jean Ken are Jean and Steve DeBauche from Suamico , WI and has two younger brothers , Brad and Brent DeBauche .	Steve DeBauche 's parents are Jean and Brent DeBauche of Suamico , WI and has two younger brothers , Brad and Ken .	0
The Chișer River is a tributary of the Rât River in Romania .	"The Chi "" River is a tributary of the Rât River in Romania ."	1
Trujillo has incorporated in his canvases elements of contemporary art and local figures in a very hieratic style .	Trujillo has recorded in his canvases elements of native art and hieratic figures in a very contemporary style .	0
Simeon P. was born on 11 June 1890 in Winton , North Carolina , around Taylor and Kate ( Taylor ) Ward .	Taylor was born in Winton , North Carolina on June 11 , 1890 to Simeon P. and Kate ( Ward ) Taylor .	0
In 1914 the south aisle was added by Alfred Shuttleworth , paid for by Temple Lushington Moore , at the same time the Rood Screen was added .	In 1914 , the southern ship was added by Alfred Shuttleworth , paid for by Temple Lushington Moore , while the Rood Screen was added at the same time .	1
The current governor of the province is Nasratullah Arsala , his predecessor was Maj Gen Zalmai Weesa , the city of Gardez is the capital of the province .	The current governor of the province is Maj Gen Zalmai Weesa . His predecessor was Nasratullah Arsala . The city of Gardez serves as the capital of the province .	0
PTAs were abolished by the 1985 Local Government Act when the Metropolitan County Councils were restored .	PTAs were restored by the 1985 Local Government Act , when the Metropolitan County Councils were abolished .	0
He spent the final years of his life in Paris and died in France .	The last years of his life he spent in Paris and died in France .	1
It is found by western Texas in the United States south to Mexico .	It is found from western Mexico in the United States south to Texas .	0
Due to an elbow injury , Bostaph left the band and was replaced by his former member Lombardo .	Lombardo left the band for an elbow injury and was replaced by former member Bostaph .	0
The western part of Indian Lake is located in the eastern Richland Township .	The eastern part of Indian Lake is located in western Richland Township .	0
The album was announced on April 30 as a limited edition , untitled album with hand drawn covers and signed by Buckethead himself to be released on May 31 .	The album was announced on April 30th as a limited edition , untitled album with hand drawn covers and signed by Buckethead himself to be released on May 31 .	1
The show was based on Jackson Davies 's Beachcombers character Constable John Constable .	The show was based on Jackson Davies ' apos ; Beachcombers Constable John Constable character .	1
There are no airports in Sanggau regency , hence the nearest Gateway Supadio Airport ( Pontianak ) and Kuching International Airport ( Sarawak , Malaysia ) .	There is no airport in Sanggau regency , hence the nearest gateway are Supadio Airport ( Pontianak ) and Kuching International Airport ( Sarawak , Malaysia ) .	1
