sentence1	sentence2	label
mehdi died on may 19 , 2008 in karachi , after suffering from heart and liver disease , leaving behind a woman , a daughter , and a son , farhan .	mehdi died in karachi on 19 may 2008 after suffering from heart and liver disease . mehdi left behind a wife , a daughter and a son , farhan .	1
the windmill was built as a double mill with a central boiler house and planned in two phases .	the mill was built as a double mill with a central boiler house and planned in two phases .	1
although the maryland department of transportation is located in baltimore , three of its subordinate organizations have their headquarters in anne arundel county .	although the maryland department of transportation is headquartered in baltimore , three of its subordinate organizations have headquarters located in anne arundel county .	1
on 4 november 2017 , irina viner officially announced to the russian press that mamun has completed her competitive career in rhythmic gymnastics .	on november 4 , 2017 , irina viner officially announced to the russian press that mamun has completed her competitive career in rhythmic gymnastics .	1
nick rotteveel ( born 6 january 1989 ) , professionally known as nicky romero , is a dutch dj , record producer , musician and remixer .	nick rotteveel ( born january 6 , 1989 ) , known professionally as nicky romero , is a dutch dj , record producer , musician and remixer .	1
"the "" houston chronicle "" is the citywide newspaper , "" midtown paper "" is a local newspaper ."	"the "" houston chronicle "" is the citywide newspaper . the "" midtown paper "" is a local area newspaper ."	1
"the commissioned prose history ( "" bataviae hollandiaeque annales "" ) was finally published in 1601 ."	"finally , the commissioned prose history ( "" bataviae hollandiaeque annales "" ) was published in 1601 ."	1
tables of stable and transient transitions of vibration molecules are also available .	tables of stable and transient transitions of vibrational molecules are also available .	1
this species is caught regularly along the coasts of sicily , italy , greece , crete , france , turkey and spain .	this kind is regularly caught along the coasts of crete , greece , sicily , italy , france , turkey and spain .	1
"the administrative district ( "" správní obvod "" ) of the same name consists of municipal districts prague 14 and dolní počernice ."	"the administrative district of the same name ( "" správní obvod "" ) consists of the districts of prague 14 and dolní počernice ."	1
he received the title of a baron of harsefeld in bremen , then in swedish hands when he was a french ambassador in hamburg .	he received from her the title of baron of harsefeld in bremen , then in swedish hands , when he was french ambassador in hamburg .	1
this time the vocals were mastered by matti auerkallio , and the ep was performed by pirkka rännäli .	this time the vocals were mastered by matti auerkallio and the ep performed by pirkka rännäli .	1
professor gilbert was survived by his wife , fiona , whom he married in 1967 , and their daughters , michelle and ingrid .	professor gilbert was survived by his wife fiona , whom he married in 1967 , and whose daughters michelle and ingrid survived .	1
in return , grimoald granted him his daughter in marriage and gave him the duchy of spoleto following the death of atto .	in return , grimoald gave him his daughter to marriage and granted him the duchy of spoleto after the death of atto .	1
individuals and families from around lexington , normal , hudson , bloomington , and elsewhere come out of it .	individuals and families from bloomington , normal , hudson , lexington , and elsewhere come out for it .	1
a spire was built by barry in 1841 , but it was never designed .	a tower was built in 1841 by barry , but it was never designed .	1
his representative grandchildren , hannah and matt smith have played great rugby for scotland .	his representative grandchildren , hannah and matt smith , have played a great rugby for scotland .	1
the tram line was built in 1913 , abandoned in 1923 and expanded in 1983 .	the tram line was built in 1913 and was abandoned in 1923 and expanded in 1983 .	1
""" idharkuthane aasaipattai balakumara "" , directed by gokul , featuring vijay sethupathi , as lead was his next ."	""" idharkuthane aasaipattai balakumara "" , directed by gokul , with vijay sethupathi , as lead was his next ."	1
the new york and erie railroad completed its line between hornell and dunkirk , new york via piermont and salamanca in 1851 .	in 1851 , new york and erie railroad completed its line between hornell and dunkirk , new york via piermont and salamanca .	1
