sentence1	sentence2	label
the boat has a phrf racing average handicap of 183 with a low of 198 and high of 180 .	the boat has an average phrf racing handicap of 183 with a depth of 198 and a high of 180 .	1
murfreesboro is part of the tn metropolitan statistical area -- davidson -- hickman county -- franklin , nashville .	hickman county is part of the nashville metropolitan statistical area - davidson - murfreesboro - franklin , tn .	0
kunkuri is the hottest region in nichghat in the summer and pandrapat is the coldest region in upper ghat in winter .	kunkuri is the coldest region in nichghat in summer and pandrapat is the hottest region in upper ghat in winter .	0
according to mccombs and funk ( 2011 ) , intermedia agenda setting is a new path of the future agenda setting research .	according to mccombs and funk ( 2011 ) , the intermedial agenda setting is a future path of new agenda setting research .	0
glasnow returned to altoona after two starts with west virginia .	after two starts with west virginia , glasnow returned to altoona .	1
known brands are alka-seltzer in the united kingdom and eno in the united states .	well known brands are alka-seltzer in the united states , and eno in the united kingdom .	0
louisa barnett married lorenzo giuntini in frome , somerset on september 11 , 1866 and got 8 children .	lorenzo giuntini married susannah louisa barnett on 11 september 1866 in frome , somerset and had 8 children .	1
on june 30 , contentfilm announced its intention to acquire allumination filmworks as well as certain assets of uav corporation and uav holdings .	on june 30 , contentfilm announced its intent to acquire allumination filmworks as well as certain assets from uav corporation and uav holdings .	1
""" yeh hai mumbai meri jaan "" is a love story between akshay anand while saif ali khan and twinkle khanna the spoiler are ."	""" yeh hai mumbai meri jaan "" is a love story between akshay anand while saif ali khan and twinkle khanna is the spoiler ."	1
canada has road links with both the lower 48 us states and alaska .	internationally , canada has road links with both the lower 48 us states and alaska .	1
ryan wiik ( born september 23 , 1981 ) is a norwegian actor and entrepreneur , also known as gunnar ryan wiik .	ryan wiik ( born september 23 , 1981 ) is a norwegian actor and entrepreneur . he is also known as ryan wiik .	1
it serves udupi and the university town of udupi , which is south of the train station and manipal .	it serves udupi and the university town of manipal , which is south from the station and udupi .	0
he sang with success also at la fenice in naples , at the maggio musicale fiorentino in florence and at the teatro san carlo in venice .	he sang with success also in la fenice in venice , at the maggio musicale fiorentino in florence and in the teatro san carlo in naples .	0
the bazga river is a tributary of the river bohotin in romania .	the bazga river is a tributary of the bohotin river in romania .	1
shs also has teams that compete in archery and bowling , which are not sponsored by ihsaa , but sanctioned by their organisations .	shs also has teams that compete in archery and bowling which are not ihsaa sanctioned , but sponsored by their organizations .	0
"in 2017 , a book of straight photography was published in la in the early 1970s "" people in cars "" ."	"in 2017 , a book of straight photography , published in la in the early 1970 ' s , was made "" people in cars "" ."	0
they can be often seen long before they are heard .	they can often be seen long before they are heard .	1
lisette married ferdinand de brinon , jeanne louise rachel franck , the former jewish wife of claude ullmann , who had converted to catholicism .	ferdinand de brinon married jeanne louise rachel franck , a.k.a . lisette , the jewish former wife of claude ullmann ; she converted to catholicism .	0
in 1928 , his eldest son , the third baronet , died unmarried and was replaced by his nephew , the second baronet .	his eldest son , the third baronet , died unmarried in 1928 and was succeeded by his nephew , the second baronet .	1
the state road was completed in the early 1910s from frederick to harpers ferry and built in 1919 to knoxville .	the state road was built in the early 1910s from frederick to knoxville and completed in 1919 to harpers ferry .	0
